20240830	1100	20240902	1100	130500	999999	0	0	1	1	870	150	0	0	0	0	6470	0	2600	0	900	0	30	0	★확률, 상세 내용은 배너를 클릭!★울슈레 출현율 초 UP! 울트라 고양이 축제 개최 중!
20240830	1100	20240902	1100	130500	999999	0	0	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		904	150	0	16384	0	0	7000	0	2500	0	500	0	0	0	★확률, 상세 내용은 배너를 클릭!★ 신 캐릭터 등장! 개방적인 여름 한정 캐릭터들을 GET!
20240902	1100	20240916	1100	130500	999999	0	0	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		903	150	0	20600	0	0	7000	0	2500	0	500	0	0	0	★확률, 상세 내용은 배너를 클릭!★ 개방적인 여름 한정 캐릭터들을 획득하자냥!
20240902	1100	20240904	1100	130500	999999	0	0	1	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		733	150	0	20600	0	0	6970	0	2500	0	500	0	30	0	★확률, 상세 내용은 배너를 클릭!★초생명체 특효를 가진 캐릭터 '해룡 다라이어던' 참전!
20240904	1100	20240906	1100	130500	999999	0	0	1	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		799	150	0	20600	0	0	6970	0	2500	0	500	0	30	0	★확률, 상세 내용은 배너를 클릭!★'썬더 잭' 참전! 정의와 어둠의 힘을 겸비한 구세주들!
20240906	1100	20240909	1100	130500	999999	0	0	1	1	882	150	0	4216	0	0	6970	0	2500	0	500	1	30	0	★확률, 상세 내용은 배너를 클릭!★ 소환 능력을 가진 캐릭터 '알리칸토' 참전!
20240906	1100	20300101	000	130500	999999	0	0	1	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		886	0	0	0	0	0	0	0	0	0	9500	0	500	0	★확률, 상세 내용은 배너를 클릭!★울슈레 이상 캐릭터 반드시 1개 확정 획득 가능!★레전드 뽑기★
20240906	1100	20300101	000	130500	999999	0	0	1	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		-1	0	0	0	0	0	0	0	0	0	0	0	0	0		885	0	0	0	0	0	0	0	0	0	10000	0	0	0	★확률, 상세 내용은 배너를 클릭!★울트라 슈퍼 레어 캐릭터 100% 획득 가능!★플래티넘 뽑기★
20240906	1100	20240916	1100	130500	999999	0	0	1	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		903	150	0	4216	0	0	7000	0	2500	0	500	1	0	0	★확률, 상세 내용은 배너를 클릭!★ 개방적인 여름 한정 캐릭터들을 획득하자냥!
[end]
